Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
827,45,1,6130,0,0,0,0,0,0,0,8,0,0,0,3,5,6,1924,1950,0,0,1,1,1,1,0,2,1,0,0,1,0,0,1,0,0,784,0,0,784,1,0,2,1,0,5,0,0,0,4,3,3,2,0,0,0,116,0,0,0,0,0,0,0,5,2008,0,0,109500
828,20,0,8529,0,0,1,0,0,0,0,12,0,0,0,1,7,5,2001,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,1434,2,0,3,1,0,6,0,1,1,0,0,0,0,0,290,39,0,0,0,0,0,0,0,0,4,2009,0,0,189000
829,60,0,28698,0,0,2,2,0,3,2,19,0,0,0,0,5,5,1967,1967,4,5,7,4,1,1,0,0,1,1,1,6,3,0,2,0,0,1160,966,0,2126,2,1,3,1,1,7,3,0,0,0,2,0,0,0,486,0,0,0,225,0,0,0,0,0,6,2009,0,1,185000
830,160,3,2544,0,2,0,0,0,0,0,5,0,0,4,0,7,5,2005,2005,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,520,623,80,1223,2,1,2,1,0,4,0,0,0,1,0,0,0,0,0,166,0,0,0,0,0,0,0,0,7,2006,0,0,147400
831,20,0,11900,0,0,1,0,0,2,0,11,0,0,0,1,6,5,1957,1957,0,0,3,3,0,1,0,1,1,0,0,3,0,0,2,0,2,1392,0,0,1392,1,1,3,1,1,6,0,2,2,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,6,2008,0,0,166000
832,160,3,3180,0,2,0,0,0,0,0,5,0,0,3,0,7,5,2005,2005,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,520,600,80,1200,2,1,2,1,0,4,0,0,0,1,0,0,0,0,0,166,0,0,0,0,0,0,0,0,6,2006,0,0,151000
833,60,0,9548,0,0,1,0,0,3,0,0,0,0,0,0,7,6,2003,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,888,0,1829,2,1,3,1,0,7,0,1,1,0,0,0,0,0,192,39,0,0,0,0,0,0,0,0,1,2010,0,0,237000
834,20,0,10004,0,0,0,0,0,0,0,11,0,0,0,1,6,6,1964,1964,0,0,3,4,0,1,0,1,1,0,0,3,1,0,2,0,0,1516,0,0,1516,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,2,2009,0,0,167000
835,20,0,7875,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1961,1961,0,0,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,1144,0,0,1144,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,9,2008,0,0,139950
836,20,0,9600,0,0,0,0,0,0,0,9,0,0,0,1,4,7,1950,1995,0,0,0,3,1,1,0,1,0,0,0,4,0,0,2,0,0,1067,0,0,1067,2,0,2,1,0,4,3,0,0,0,1,0,0,0,290,0,0,0,0,0,0,0,0,0,2,2010,0,0,128000
837,30,1,8100,0,2,0,0,0,0,0,7,0,0,0,1,5,6,1948,1973,0,0,0,0,1,1,0,2,1,0,0,3,0,0,1,0,0,1559,0,0,1559,1,0,2,1,1,5,3,0,0,1,1,0,0,0,0,116,230,0,0,0,0,2,0,0,6,2007,2,0,153500
838,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,6,5,1973,1973,0,0,3,3,0,1,0,1,1,0,0,4,0,0,2,0,0,483,504,0,987,1,1,2,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008,0,0,100000
839,20,0,9525,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1995,2006,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1099,0,0,1099,1,1,3,1,0,6,0,0,0,0,1,0,0,0,278,0,0,0,0,0,0,0,0,0,6,2008,0,0,144000
840,50,0,11767,0,0,0,0,0,0,0,15,0,0,0,2,5,6,1946,1995,0,0,1,1,1,1,0,1,1,0,0,4,0,0,0,0,0,768,432,0,1200,1,0,3,1,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2008,0,0,130500
841,70,4,12155,0,0,1,0,0,0,0,23,0,0,0,0,6,8,1925,1950,0,0,2,5,1,1,0,2,1,0,0,4,0,0,2,1,0,810,672,0,1482,2,0,4,1,3,7,0,0,0,1,1,0,0,2,0,0,254,0,0,0,0,0,0,0,3,2008,0,0,140000
842,70,1,10440,0,1,0,0,0,0,0,7,0,0,0,0,5,8,1904,2002,0,0,1,1,1,1,0,0,1,0,0,2,0,0,1,0,0,958,581,0,1539,2,0,3,1,0,8,0,1,5,1,1,2,0,2,70,78,68,0,0,0,0,0,0,0,6,2008,0,0,157500
843,80,0,9020,0,0,0,0,0,0,0,11,0,0,0,5,6,7,1966,1966,0,0,3,3,0,1,0,1,1,0,1,3,3,0,2,0,0,1165,0,0,1165,1,1,3,1,1,6,0,0,0,0,0,2,3,0,0,129,0,0,0,0,0,3,0,0,5,2008,0,0,174900
844,90,0,8000,0,0,0,0,0,2,0,11,3,0,2,1,5,4,1961,1961,0,0,4,7,1,1,0,1,1,0,0,2,0,0,0,1,0,1800,0,0,1800,2,0,6,2,1,10,0,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,141000
845,50,1,12665,0,1,1,0,0,0,0,7,3,0,0,2,5,8,1915,1950,0,0,2,5,1,1,0,2,1,0,2,2,0,0,1,0,0,876,540,0,1416,1,1,4,1,1,7,0,1,2,1,1,0,0,0,418,0,194,0,0,0,0,0,0,0,6,2008,0,0,153900
846,85,0,16647,0,0,1,0,0,3,0,9,4,0,0,4,5,5,1975,1981,0,0,3,3,1,1,0,1,0,0,1,1,0,0,2,0,0,1701,0,0,1701,2,0,3,1,1,6,3,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,171000
847,60,0,9317,0,0,0,0,0,0,0,12,0,0,0,0,7,5,1993,1993,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1006,769,0,1775,2,1,3,1,0,7,0,1,1,0,1,0,0,0,234,72,192,0,0,0,0,0,0,0,7,2009,0,0,213000
848,20,0,15523,0,0,1,0,0,3,0,0,0,0,0,1,5,6,1972,1972,0,0,3,4,1,1,0,1,1,0,3,4,0,0,0,0,0,864,0,0,864,1,0,3,1,1,5,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,133500
849,50,0,45600,0,0,2,1,0,0,0,19,0,0,0,2,6,8,1908,1997,0,0,2,5,1,1,0,2,1,0,0,2,0,0,2,0,0,1307,1051,0,2358,3,0,5,1,1,10,0,1,2,1,1,1,0,0,486,40,0,0,175,0,0,0,0,0,9,2008,0,0,240000
850,80,0,9600,0,0,0,0,0,1,0,1,1,0,0,5,6,7,1976,1994,1,0,7,4,0,0,1,1,1,0,0,2,0,0,0,0,0,1094,761,0,1855,2,1,3,1,1,7,0,1,1,0,0,0,0,0,113,100,0,0,0,0,0,0,0,0,8,2007,0,0,187000
851,120,1,4435,0,0,0,0,0,0,0,0,0,0,3,1,6,5,2003,2003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,848,0,0,848,1,0,1,1,0,3,0,0,0,0,2,0,0,0,140,0,0,0,0,0,0,0,0,0,11,2007,0,0,131500
852,120,0,3196,0,0,0,0,0,0,0,21,0,0,3,1,8,5,2003,2003,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1456,0,0,1456,2,0,2,1,0,7,0,1,1,0,2,0,0,0,143,20,0,0,0,0,0,0,0,0,5,2006,0,0,215000
853,75,0,7128,0,0,0,0,0,0,0,2,0,0,0,6,7,5,1941,1950,0,0,1,1,1,1,1,1,1,0,0,3,0,0,1,0,0,918,728,0,1646,2,0,4,1,1,7,0,2,2,1,1,0,0,0,0,0,0,0,126,0,0,1,0,0,8,2007,0,0,164000
854,80,0,12095,0,0,1,0,0,2,0,11,0,0,0,5,6,6,1964,1964,0,0,1,3,0,1,1,1,1,0,1,3,0,0,2,0,0,1445,0,0,1445,1,1,3,1,1,7,0,1,3,0,0,0,0,0,180,0,0,0,0,0,0,1,0,0,8,2009,0,0,158000
855,20,0,17920,0,0,0,0,0,0,0,9,0,0,0,1,5,4,1955,1974,1,0,2,4,1,1,0,1,1,0,2,1,4,0,2,0,0,1779,0,0,1779,1,1,3,1,1,6,0,1,2,0,1,0,0,0,0,418,0,0,312,0,0,0,0,0,7,2006,0,1,170000
856,20,0,6897,0,0,1,0,0,2,0,9,0,0,0,1,5,8,1962,2010,0,0,3,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1040,0,0,1040,1,1,3,1,1,6,0,0,0,1,1,0,0,0,0,104,0,0,0,0,0,0,0,0,4,2010,0,0,127000
857,80,0,10970,0,0,1,2,0,0,1,0,0,0,0,5,6,6,1978,1978,0,0,7,3,1,1,0,1,0,1,1,0,5,0,2,0,0,1026,0,0,1026,1,0,3,1,1,5,0,0,0,1,1,0,1,0,0,0,34,0,0,0,0,1,0,0,10,2008,0,0,147000
858,60,0,8125,0,0,0,0,0,0,0,17,0,0,0,0,6,5,1994,1995,0,0,3,3,1,1,0,0,0,0,0,2,0,0,1,0,0,702,779,0,1481,2,1,3,1,1,6,0,1,1,0,2,0,0,0,0,36,0,0,0,0,0,0,0,0,3,2009,0,0,174000
859,20,0,10400,0,0,0,0,0,0,0,6,0,0,0,1,7,5,1976,1976,0,0,3,3,0,1,0,1,0,0,0,2,0,0,2,0,0,1370,0,0,1370,2,0,3,1,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2009,0,5,152000
860,60,0,11029,0,0,1,0,0,2,0,6,7,0,0,0,6,7,1968,1984,0,0,3,3,0,1,0,1,1,0,2,4,0,0,2,0,0,1512,1142,0,2654,2,1,4,1,0,9,0,1,2,0,1,0,0,0,0,65,0,0,222,0,0,0,0,0,8,2006,0,0,250000
861,50,0,7642,0,0,0,0,0,2,0,2,0,0,0,2,7,8,1918,1998,0,0,2,5,1,0,0,2,1,0,0,2,0,0,1,0,0,912,514,0,1426,1,1,3,1,0,7,0,1,2,1,1,0,0,0,0,240,0,0,0,0,0,3,0,0,6,2007,0,0,189950
862,190,0,11625,0,0,0,0,0,0,0,9,0,0,1,1,5,4,1965,1965,1,0,7,3,1,1,0,0,1,0,2,4,0,0,0,0,0,1039,0,0,1039,1,1,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,131500
863,20,0,9672,0,0,0,0,0,2,0,12,0,0,0,1,6,5,1984,1985,1,0,3,4,1,1,0,0,0,0,0,0,0,0,2,0,0,1097,0,0,1097,2,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2010,0,0,152000
864,20,0,7931,0,0,0,0,0,0,0,11,0,0,0,1,5,5,1959,1959,1,0,4,4,1,1,0,1,1,0,0,4,0,0,2,0,0,1148,0,0,1148,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7,2009,0,0,132500
865,20,3,8640,0,0,0,0,0,0,0,5,0,0,0,1,7,5,2007,2008,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1372,0,0,1372,2,0,3,1,0,6,0,0,0,0,2,0,0,0,0,140,0,0,0,0,0,0,0,0,5,2008,1,2,250580
866,20,0,8750,0,0,1,0,0,0,0,11,0,0,0,1,5,6,1970,1970,0,0,1,1,0,1,0,1,1,0,0,4,0,0,2,0,0,1002,0,0,1002,1,0,3,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2009,0,0,148500
867,20,0,10656,0,0,1,3,0,0,0,16,0,0,0,1,8,5,2006,2007,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,1646,0,0,1646,2,0,3,1,0,6,0,1,2,0,0,0,0,0,192,80,0,0,0,0,0,0,0,0,11,2007,1,2,248900
868,20,0,6970,0,0,0,0,0,2,0,9,1,0,0,1,4,5,1961,1961,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,0,0,1120,0,0,1120,1,1,3,1,3,5,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,1,400,5,2007,0,0,129000
869,60,0,14762,0,0,2,0,0,2,0,17,1,0,0,0,5,6,1948,1950,0,0,7,4,1,1,0,4,3,2,4,5,2,0,1,0,0,1547,720,53,2320,2,0,2,1,1,7,0,1,1,0,1,0,0,2,120,144,0,0,0,0,0,0,0,0,5,2006,0,0,169000
870,60,0,9938,0,0,0,0,0,0,0,12,0,0,0,0,7,5,1993,1994,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,887,0,1949,2,1,3,1,0,8,0,1,1,0,2,0,0,0,156,90,0,0,0,0,0,3,0,0,6,2010,0,0,236000
871,20,0,6600,0,0,0,0,0,0,0,11,2,0,0,1,5,5,1962,1962,1,0,1,1,1,1,0,1,1,0,0,2,0,0,1,1,0,894,0,0,894,1,0,2,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,109500
872,60,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1998,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,804,878,0,1682,2,1,3,1,0,7,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,6,2010,0,0,200500
873,20,0,8892,0,0,0,0,0,2,0,11,0,0,0,1,5,7,1953,1996,0,0,5,2,1,0,0,5,1,0,3,2,0,0,1,0,0,910,0,0,910,1,0,3,1,0,5,0,0,0,0,1,0,0,0,196,0,150,0,0,0,0,2,0,0,10,2008,0,0,116000
874,40,0,12144,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1949,1950,0,0,3,3,1,0,0,1,1,0,0,3,0,0,1,0,0,1036,0,232,1268,1,0,3,1,1,6,0,1,2,0,1,0,0,0,0,28,0,0,0,0,0,0,3,0,9,2009,0,0,133000
875,50,1,5720,0,0,0,0,0,0,0,7,3,0,0,2,5,6,1941,1950,0,0,2,5,1,1,0,1,1,0,0,2,0,0,0,0,0,676,455,0,1131,1,1,3,1,1,5,0,0,0,1,1,0,0,0,26,0,0,0,0,0,0,0,0,0,8,2009,0,1,66500
876,60,3,9000,0,0,0,0,0,0,0,5,0,0,0,0,8,5,2007,2007,0,0,6,6,1,0,0,0,0,0,3,0,0,0,0,0,0,1184,1426,0,2610,2,1,4,1,2,11,0,1,2,2,2,0,0,0,208,364,0,0,0,0,0,0,0,0,8,2007,1,2,303477
877,20,0,25286,0,0,0,3,0,0,1,4,0,0,0,1,4,5,1963,1963,0,0,3,4,1,1,0,0,1,0,1,1,0,0,1,0,0,1040,0,0,1040,1,0,3,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,132250
878,60,0,8834,0,0,0,0,0,0,0,10,0,0,0,0,9,5,2004,2005,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1462,762,0,2224,2,1,4,1,2,10,0,1,2,0,2,0,0,0,184,0,0,0,0,0,0,0,0,0,6,2009,0,0,350000
879,85,0,11782,0,0,1,0,0,0,0,9,0,0,0,4,5,7,1961,1995,0,0,3,3,1,1,0,1,1,0,3,1,0,0,2,0,0,1155,0,0,1155,1,0,3,1,0,6,3,0,0,1,1,0,0,0,192,0,0,0,0,0,0,1,1,400,6,2010,0,0,148000
880,20,0,7000,0,0,1,0,0,3,0,0,0,0,0,1,5,8,1978,2005,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,864,0,0,864,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2009,0,0,136500
881,20,0,7024,0,0,0,0,0,0,0,15,0,0,0,1,5,5,2005,2006,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,1090,0,0,1090,1,1,2,1,1,5,0,0,0,0,2,0,0,0,0,49,0,0,0,0,0,0,0,0,6,2007,0,0,157000
882,50,0,13758,0,0,1,0,0,3,0,16,0,0,0,2,7,5,1990,1991,0,0,3,3,0,0,1,1,0,0,2,6,0,0,0,0,0,1187,530,0,1717,2,1,3,1,0,7,0,1,1,0,0,0,0,0,168,36,0,0,0,0,0,0,0,0,4,2007,0,0,187500
883,60,0,9636,0,0,1,0,0,2,0,17,0,0,0,0,6,5,1992,1993,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,808,785,0,1593,2,1,3,1,1,7,0,1,1,2,0,0,0,0,342,40,0,0,0,0,0,1,0,0,12,2009,0,0,178000
884,75,0,6204,0,0,0,1,0,0,0,23,0,0,0,7,4,5,1912,1950,0,0,2,5,1,0,0,0,1,3,0,2,0,0,2,1,0,954,795,481,2230,1,0,5,1,1,10,0,0,0,1,1,0,3,0,0,188,0,0,0,0,0,0,0,0,3,2006,0,0,118500
885,20,0,7150,0,0,0,0,0,0,0,11,0,0,0,1,5,5,1967,1967,0,0,3,3,0,1,0,1,1,0,0,4,0,0,2,0,0,892,0,0,892,1,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2009,0,0,100000
886,120,3,5119,0,0,1,0,0,3,0,5,0,0,3,1,9,5,1999,2000,0,0,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,1709,0,0,1709,2,0,2,1,0,5,0,1,1,0,2,0,0,0,97,65,0,0,0,0,0,0,0,0,1,2008,5,1,328900
887,90,0,8393,0,0,0,0,0,2,0,11,0,0,2,1,5,5,1959,2005,0,0,1,1,0,1,0,1,1,0,0,6,0,0,0,0,0,1712,0,0,1712,2,0,4,2,1,8,0,0,0,0,2,0,0,0,272,54,0,0,0,0,0,0,0,0,6,2006,0,5,145000
888,50,0,16466,0,0,1,0,0,0,0,15,0,0,0,2,5,7,1955,1955,0,0,1,1,1,1,1,0,1,0,0,2,0,0,2,0,0,872,521,0,1393,1,1,3,1,1,8,0,0,0,0,1,0,0,0,121,0,0,0,265,0,0,0,0,0,4,2008,0,0,135500
889,20,0,15865,0,0,1,0,0,0,1,11,0,0,0,1,8,6,1970,1970,4,5,2,5,1,0,1,0,1,1,1,1,4,0,0,0,0,2217,0,0,2217,2,0,4,1,0,8,0,1,1,0,1,0,0,0,81,207,0,0,224,0,0,0,0,0,10,2007,0,0,268000
890,20,0,12160,0,0,0,0,0,0,0,11,1,0,0,1,6,4,1953,1953,1,0,2,5,0,1,0,1,1,0,0,4,0,0,0,0,0,1505,0,0,1505,1,0,2,1,1,6,0,1,1,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,2,2009,0,0,149500
891,50,0,8064,0,0,0,0,0,2,0,11,3,0,0,2,5,7,1949,2006,0,0,1,1,1,1,1,1,1,0,2,2,0,0,0,0,0,672,252,0,924,1,0,3,1,1,6,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2000,7,2007,0,0,122900
892,60,0,11184,0,0,0,0,0,0,0,9,0,0,0,0,6,5,1978,1978,1,0,3,3,0,1,0,1,1,0,0,6,4,0,1,0,0,918,765,0,1683,2,1,3,1,1,7,0,1,1,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,7,2009,0,0,172500
893,20,0,8414,0,0,0,0,0,0,0,9,0,0,0,1,6,8,1963,2003,1,0,3,3,1,1,0,1,1,0,0,0,0,0,2,0,0,1068,0,0,1068,1,0,3,1,1,6,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,1,0,0,2,2006,0,0,154500
894,20,0,13284,0,0,0,0,0,0,0,9,2,0,0,1,5,5,1954,1954,0,0,2,4,1,1,0,0,0,0,2,4,0,0,2,0,0,1383,0,0,1383,1,0,3,1,1,6,0,1,2,0,1,0,0,0,511,116,0,0,0,0,0,3,0,0,6,2008,0,0,165000
895,90,0,7018,0,0,0,1,0,0,0,12,0,0,2,1,5,5,1979,1979,0,0,7,4,1,1,0,4,3,2,4,5,2,0,2,0,0,1535,0,0,1535,2,0,4,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,4,118858
896,60,0,7056,0,0,0,0,0,0,0,11,0,0,0,0,6,5,1963,1963,1,0,3,3,0,1,0,1,1,0,0,4,0,0,2,0,0,983,813,0,1796,1,1,4,1,1,8,0,1,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,10,2008,0,0,140000
897,30,1,8765,0,1,0,0,0,0,0,13,0,0,0,1,4,6,1936,1950,0,0,2,5,1,1,0,2,1,0,0,1,0,0,0,1,0,951,0,0,951,1,0,2,1,1,6,0,0,0,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,4,2006,0,1,106500
898,90,0,7018,0,0,0,0,0,0,0,12,1,0,2,0,5,5,1979,1979,0,0,7,4,1,1,0,4,3,2,4,5,2,0,2,0,0,1120,1120,0,2240,2,0,6,2,1,12,0,0,0,1,1,0,0,0,154,0,0,0,0,0,0,0,0,0,6,2009,0,4,142953
899,20,0,12919,0,0,1,0,0,0,0,10,0,0,0,1,9,5,2009,2010,1,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,2364,0,0,2364,2,1,2,1,2,11,0,2,2,0,2,0,0,0,0,67,0,0,0,0,0,0,0,0,3,2010,1,2,611657
900,20,0,6993,0,0,0,0,0,0,0,9,1,0,0,1,5,7,1961,1994,0,0,3,4,1,1,0,1,1,0,0,4,0,0,2,0,0,1236,0,0,1236,1,0,3,1,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,135000
901,20,0,7340,0,0,1,0,0,0,0,11,0,0,0,1,4,6,1971,1971,0,0,3,3,1,1,0,1,1,0,0,1,0,0,2,0,0,858,0,0,858,1,0,2,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,110000
902,20,0,8712,0,0,1,0,0,0,0,11,0,0,0,1,5,7,1957,2000,1,0,1,1,1,1,1,1,1,0,2,4,0,0,2,0,0,1306,0,0,1306,1,0,2,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,153000
903,60,0,7875,0,0,0,0,0,0,0,17,0,0,0,0,7,5,2003,2003,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,807,702,0,1509,2,1,3,1,0,8,0,1,2,0,2,0,0,0,0,75,0,0,0,0,0,0,0,0,7,2006,0,0,180000
904,20,0,14859,0,0,1,3,0,3,0,17,0,0,0,1,7,5,2006,2006,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1670,0,0,1670,2,0,3,1,0,7,0,1,2,0,0,0,0,0,144,60,0,0,0,0,0,0,0,0,8,2006,1,2,240000
905,20,0,6173,0,0,1,0,0,0,0,9,0,0,0,1,5,6,1967,1967,0,0,3,5,0,1,0,1,1,0,0,0,0,0,2,0,0,902,0,0,902,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2007,0,0,125500
906,20,0,9920,0,0,0,0,0,0,0,11,0,0,0,1,5,5,1954,1954,0,0,3,3,2,1,0,1,1,0,0,3,5,0,2,0,0,1063,0,0,1063,1,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,1,0,0,2,2010,0,0,128000
907,20,0,13501,0,0,1,0,0,2,0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,0,1636,2,0,3,1,0,8,0,1,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,6,2007,0,0,255000
908,50,0,11500,0,0,1,0,0,0,0,2,0,0,0,2,7,7,1936,1987,0,0,4,7,1,0,0,1,0,0,0,3,0,0,1,0,0,1020,1037,0,2057,1,1,3,1,0,6,0,1,2,0,2,1,0,0,0,0,0,0,322,0,0,0,0,0,6,2006,0,0,250000
909,20,0,8885,0,0,1,2,0,0,1,4,0,0,0,1,5,5,1983,1983,0,0,3,3,1,1,0,1,0,0,3,4,3,0,2,0,0,902,0,0,902,1,0,2,1,1,5,0,0,0,0,1,0,0,0,164,0,0,0,0,0,0,1,0,0,6,2006,0,0,131000
910,60,0,12589,0,0,2,0,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,742,742,0,1484,2,1,3,1,0,8,0,1,2,0,2,0,0,0,36,24,0,0,0,0,0,0,0,0,6,2009,0,0,174000
911,90,0,11600,0,0,0,0,0,2,0,11,1,0,2,0,5,5,1960,1960,0,0,1,1,0,1,0,1,1,0,0,3,0,0,2,0,2,1105,1169,0,2274,2,0,5,2,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0,0,154300
912,20,0,9286,0,0,1,0,0,3,1,0,0,0,0,1,5,7,1977,1989,0,0,3,4,1,1,0,1,0,1,3,1,0,0,2,0,0,1268,0,0,1268,1,1,3,1,0,5,0,0,0,1,1,0,0,0,173,0,0,0,0,0,0,0,0,0,10,2009,0,0,143500
913,30,1,6120,0,0,0,0,0,0,0,8,0,0,0,1,5,7,1925,1950,0,0,1,1,1,1,0,2,1,0,0,3,0,0,2,1,0,1015,0,0,1015,1,0,3,1,1,6,1,0,0,1,1,0,0,0,0,0,112,0,120,0,0,1,1,620,7,2006,0,1,88000
914,90,4,6270,0,0,0,3,0,0,0,2,0,0,2,0,5,6,1949,1950,0,0,1,1,1,1,0,1,1,0,0,4,0,0,2,1,2,1001,1001,0,2002,2,0,4,2,1,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,145000
915,160,3,3000,0,2,0,0,0,0,0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,612,612,0,1224,2,1,2,1,0,4,0,0,0,1,0,0,0,0,0,234,0,0,0,0,0,0,0,0,6,2009,1,2,173733
916,160,1,2001,0,0,0,0,0,0,0,14,0,0,4,0,4,5,1970,1970,0,0,6,6,0,1,0,1,1,0,0,2,0,0,3,0,0,546,546,0,1092,1,1,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,75000
917,20,2,9000,0,0,0,0,0,0,0,13,0,0,0,1,2,3,1949,1950,0,0,8,9,1,1,0,1,1,0,3,4,0,0,2,1,2,480,0,0,480,0,0,1,1,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,1,35311
918,20,0,17140,0,0,0,0,0,0,0,15,0,0,0,1,4,6,1956,1956,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,1229,0,0,1229,1,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2009,0,0,135000
